OBJECTID,GEOID10,GEOID20,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,AutoOwn0,Pct_AO0,AutoOwn1,Pct_AO1,AutoOwn2p,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,E5_Ret,E5_Off,E5_Ind,E5_Svc,E5_Ent,E8_Ret,E8_off,E8_Ind,E8_Svc,E8_Ent,E8_Ed,E8_Hlth,E8_Pub,E_LowWageWk,E_MedWageWk,E_HiWageWk,E_PctLowWage,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D1_FLAG,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMLX,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4B025,D4B050,D4C,D4D,D4E,D5AR,D5AE,D5BR,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area
749,4.80292E+11,4.80292E+11,48,29,181826,3,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,64.7325399,0,64.7325399,64.7325399,1368,423,409,0.673,0,0,58,0.141809291,351,0.858190709,570,119,162,289,0.20877193,3,0,0,2,1,0,0,0,2,0,0,0,1,0,0,1,2,0,6.534580609,21.13311176,0.046344543,0,0,0.030896362,0.015448181,0,0,0,0.030896362,0,0,0,0.015448181,0,6.580925152,0,0.007334963,0.918295834,0.395488489,0.918295834,0.306098611,0.043448075,0.026778401,0.025431236,0,0.004376368,0.010471204,190,0,17.3071769,0,0,17.3071769,65.94519552,0,0,0,98.8683591,0,552.54,0,0,0.67,6.624180059,0.000489766,116304,107959,18140,8881,0.000721572,0.528224763,0.000778658,0.646399147,0.000177643,0.054826815,0.000150536,0.045550831,1,4,11,15,9.5,2150.465138,261968.0253
750,4.80292E+11,4.80292E+11,48,29,181303,2,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,397.3610158,4.124099,393.2369168,393.2369168,2215,776,648,0.597,179,0.276234568,337,0.520061728,132,0.203703704,914,246,443,225,0.269146608,22602,0,21440,16,449,697,0,21440,16,167,697,171,111,0,516,2298,19788,0.022829838,1.973365081,5.632736667,57.47680097,0,54.52183934,0.04068794,1.141805311,1.772468378,0,54.52183934,0.04068794,0.424680372,1.772468378,0.434852357,0.282272582,0,59.45016605,0,34.87962963,0.173365088,0.149328558,0.146118672,0.125903763,0.224238772,0.616902673,0.685393416,0.392920665,0.178506669,0.077734309,0.040438899,0.383060974,18.65013167,4.218071611,9.64490074,4.787159316,31.47456272,6.510070369,19.53021111,13.02014074,8.137587961,0,505.6,0,0,13,21.1577287,0.005869074,196110,149120,110444,55865,0.001216704,0.890684398,0.001075533,0.892848589,0.001081566,0.333808862,0.000946931,0.286532731,3,2,8,15,8.5,7515.484645,1608097.545
751,4.80292E+11,4.80292E+11,48,29,171921,3,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,83.2749239,0,83.2749239,83.2749239,1124,360,328,0.623,14,0.042682927,90,0.274390244,224,0.682926829,571,136,254,181,0.238178634,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,4.323030069,13.49746055,0.012008417,0,0,0,0.012008417,0,0,0,0,0.012008417,0,0,0,0,4.335038486,0,0.00304878,0,0,0,0,0.029794663,0.027391341,0.030494307,0,0.001777778,0.003496503,571,0,19.24453096,0,0.421074331,18.82345663,76.88460944,0,0,0,92.22464147,15.37077358,-99999,0,0,1,7.685386789,0.00088968,88942,94195,-99999,-99999,0.000551813,0.403953147,0.000679385,0.563987881,-99999,-99999,-99999,-99999,1,1,12,1,4.666666667,3148.528471,337009.1058
752,4.80292E+11,4.80292E+11,48,29,171922,1,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,712.905739,3.3909533,709.5147857,709.51479,3809,1020,1002,0.609,26,0.025948104,180,0.179640719,796,0.794411178,2004,448,763,793,0.223552894,98,79,0,12,2,5,79,0,12,2,5,0,0,0,32,57,9,0.326530612,1.437602168,5.368457506,0.138122561,0.111343697,0,0.016912967,0.002818828,0.007047069,0.111343697,0,0.016912967,0.002818828,0.007047069,0,0,0,1.575724729,0,0.097804391,0.477620894,0.411400245,0.477620894,0.318413929,0.223319339,0.288095536,0.312974128,0.012208889,0.050166368,0.093244529,20.44897959,3.57615E-09,8.29503195,0,0.466229791,7.828802159,31.58349967,0,0.902024895,0,36.98302069,6.314174264,906.6,0,0,1,0.902024895,0.000262536,91723,96388,2132,5848,0.000569067,0.41658378,0.000695202,0.57711836,2.08784E-05,0.006443813,9.91256E-05,0.029994512,3,4,8,13,8.166666667,6777.365628,2885093.3
753,4.80292E+11,4.80292E+11,48,29,181818,3,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,149.4418793,0,149.4418793,138.3923,1862,846,767,0.786,34,0.044328553,416,0.542372881,317,0.413298566,597,128,179,290,0.21440536,60,11,0,1,39,9,11,0,1,0,9,0,39,0,18,32,10,0.3,6.113056868,13.45450578,0.433550132,0.079484191,0,0.007225836,0.281807586,0.06503252,0.079484191,0,0.007225836,0,0.06503252,0,0.281807586,0,6.546607001,0,0.078226858,0.680830637,0.58643559,0.680830637,0.453887091,0.20421133,0.350018496,0.38859109,0.027727625,0.062434964,0.182648402,9.95,0.000129737,17.90645916,0,3.462514965,14.44394419,69.97770671,0,29.97820973,4.28260139,55.67381807,8.56520278,308.46,0,0,4,17.13040556,0.002148228,154580,126883,74062,36176,0.000959044,0.702065138,0.000915148,0.759705657,0.000725281,0.223846944,0.000613196,0.185547446,3,7,11,18,11.33333333,4082.031811,604782.4892
754,4.80292E+11,4.80292E+11,48,29,182101,1,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,2570.883009,5.2442033,2565.638806,2565.638806,4205,1145,1134,0.572,0,0,183,0.161375661,951,0.838624339,1294,234,300,760,0.180834621,242,14,63,29,129,7,14,63,29,85,7,0,44,0,46,96,100,0.190082645,0.446282617,1.638968038,0.094323488,0.005456731,0.024555288,0.011303228,0.050279876,0.002728365,0.005456731,0.024555288,0.011303228,0.033130151,0.002728365,0,0.017149725,0,0.540606104,0,0.21340388,0.750146111,0.750146111,0.864739346,0.745106261,0.378069074,0.438343143,0.475662686,0.208188785,0.108837418,0.315104167,5.347107438,0.0129442,12.24088621,2.935621979,1.408386005,7.896878228,29.61302262,3.492307639,4.989010913,1.995604365,29.68461493,4.490109821,-99999,0,0,-99999,-99999,-99999,67924,59780,-99999,-99999,0.000421413,0.308494452,0.000431165,0.357929779,-99999,-99999,-99999,-99999,7,17,7,1,6.666666667,14981.44481,10404208.17
755,4.80292E+11,4.80292E+11,48,29,182101,2,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,2073.21669,4.2958335,2068.920857,2068.920857,2100,1029,971,0.418,0,0,282,0.290422245,689,0.709577755,928,174,167,587,0.1875,287,10,33,112,78,54,10,33,112,69,54,0,9,0,72,94,121,0.25087108,0.497360736,1.01502191,0.138719661,0.004833438,0.015950344,0.054134502,0.037700814,0.026100563,0.004833438,0.015950344,0.054134502,0.03335072,0.026100563,0,0.004350094,0,0.636080397,0,0.295571576,0.870649355,0.870649355,0.83630138,0.720602569,0.47813416,0.550075759,0.574599362,0.359957995,0.240469208,0.472427984,3.233449477,0.107158152,8.100119251,1.600756247,1.59661758,4.902745424,18.77384525,0.618680021,3.712080129,1.856040064,17.94172062,2.474720086,-99999,0,0,-99999,-99999,-99999,44140,39277,-99999,-99999,0.000273853,0.200473251,0.000283287,0.235169086,-99999,-99999,-99999,-99999,9,16,6,1,6.5,14956.22277,8390190.054
756,4.80292E+11,4.80292E+11,48,29,191506,3,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,160.3849499,0,160.3849499,160.3849499,1497,526,526,0.626,0,0,70,0.133079848,456,0.866920152,596,104,163,329,0.174496644,73,8,12,0,53,0,8,12,0,26,0,0,27,0,24,26,23,0.328767123,3.279609467,9.333793482,0.455154926,0.049879992,0.074819988,0,0.330454946,0,0.049879992,0.074819988,0,0.162109974,0,0,0.168344973,0,3.734764393,0,0.13878327,0.70230138,0.479395273,0.919481148,0.612987432,0.33518379,0.364539653,0.405835709,0.120135204,0.092993631,0.218236173,8.164383562,0.000773656,18.52147295,0.137638137,0.038796732,18.34503808,75.85350126,0,0,0,107.7407825,3.990399351,339.3,0,0,3.33,13.28802984,0.002224449,135479,110169,56774,28663,0.000840537,0.615312995,0.000794598,0.659631413,0.000555981,0.171595237,0.000485848,0.147013115,6,12,12,17,12.66666667,3689.927368,649066.6968
757,4.80292E+11,4.80292E+11,48,29,181817,1,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,195.7284042,0,195.7284042,195.7284042,2309,988,919,0.65,171,0.186071817,267,0.290533188,481,0.523394995,944,184,272,488,0.194915254,41,0,0,0,41,0,0,0,0,7,0,0,34,0,5,29,7,0.12195122,5.047811042,11.79695921,0.20947394,0,0,0,0.20947394,0,0,0,0,0.035763843,0,0,0.173710097,0,5.257284982,0,0.044613711,0,0,0.659375881,0.21979196,0.254574889,0.195354514,0.217484811,0.00095521,0.034893617,0.083248731,23.02439024,2.72226E-10,11.32144993,0,2.176417538,9.145032392,45.7973386,0,19.61902267,0,39.23804535,6.539674225,559.25,0,0,4,13.07934845,0.001732352,143799,119527,80933,46002,0.000892156,0.653100432,0.000862092,0.715661973,0.000792568,0.244614036,0.00077975,0.235945202,4,3,9,15,9.166666667,4567.594818,792101.2755
758,4.80292E+11,4.80292E+11,48,29,181503,2,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,281.3707932,0,281.3707932,281.3707932,4546,2299,2092,0.706,204,0.09751434,1181,0.564531549,707,0.337954111,2190,470,743,977,0.214611872,1248,75,96,72,783,222,75,45,72,115,222,16,652,51,426,521,301,0.341346154,8.170713008,16.1566165,4.435428375,0.266552186,0.341186798,0.255890099,2.782804822,0.788994471,0.266552186,0.159931312,0.255890099,0.408713352,0.788994471,0.056864466,2.317227004,0.181255486,12.60614138,0,0.596558317,0.702400755,0.702400755,0.72419777,0.72419777,0.604586976,0.652020456,0.716985206,0.698363827,0.430790473,0.72600349,1.754807692,0.47010101,9.407231103,0.11224688,2.138677283,7.156306941,35.65174582,0,13.64747192,0,36.39325846,2.274578654,249.45,0,0,7,15.92205058,0.001539815,167291,133309,138541,68880,0.001037905,0.759795439,0.000961496,0.798181013,0.001356717,0.418729976,0.00116754,0.353286933,13,16,8,18,13.5,5107.32078,1138693.294
759,4.80292E+11,4.80292E+11,48,29,171200,1,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,172.9744478,0,172.9744478,172.9744478,1213,365,340,0.617,60,0.176470588,142,0.417647059,138,0.405882353,572,186,261,125,0.325174825,438,173,46,0,80,139,173,46,0,0,139,0,80,0,188,171,79,0.429223744,2.110138258,7.012596458,2.53216591,1.000147722,0.265935233,0,0.462496057,0.803586898,1.000147722,0.265935233,0,0,0.803586898,0,0.462496057,0,4.642304168,0,1.288235294,0.922140573,0.794288656,0.922140573,0.614760382,0.87290432,0.767890949,0.854879749,0.497374797,0.530587523,0.867326733,1.305936073,0.736433696,22.10249266,0,3.592031819,18.51046084,140.6432008,0,44.39962143,14.79987381,88.79924287,36.99968453,740.3,0,0,16,59.19949524,0.013190437,139826,126997,129573,88544,0.000867507,0.635056023,0.00091597,0.760388226,0.001268894,0.391624856,0.001500851,0.454143992,20,12,17,14,15.66666667,3374.377779,700020.034
760,4.80292E+11,4.80292E+11,48,29,181818,1,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,330.7949939,0,330.7949939,330.79499,2390,1092,950,0.633,0,0,499,0.525263158,451,0.474736842,1489,310,415,764,0.208193418,732,389,2,3,226,112,389,2,3,92,112,0,134,0,249,291,192,0.340163934,3.301138267,7.225018734,2.212850926,1.175954932,0.006046041,0.009069061,0.683202608,0.338578284,1.175954932,0.006046041,0.009069061,0.278117876,0.338578284,0,0.405084732,0,5.513989193,0,0.770526316,0.636685011,0.636685011,0.688343976,0.593114455,0.631040145,0.754783447,0.83929695,0.614132771,0.468930173,0.659162539,2.034153005,0.355527383,13.81509653,0,1.257465161,12.55763136,78.06841239,0,19.34733027,3.869466055,83.19352018,5.804199082,582.05,0,0,1,1.934733027,0.00041841,146301,120212,81106,46132,0.000907679,0.664463913,0.000867033,0.719763376,0.000794262,0.245136916,0.000781953,0.236611974,14,11,12,15,13.16666667,4817.183851,1338707.332
761,4.80292E+11,4.80292E+11,48,29,181503,1,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,267.7333442,0,267.7333442,267.7333442,3275,1371,1290,0.645,31,0.024031008,578,0.448062016,681,0.527906977,1526,338,508,680,0.221494102,248,0,7,0,241,0,0,7,0,148,0,0,93,0,63,128,57,0.254032258,5.120766724,12.23232022,0.926294783,0,0.026145417,0,0.900149366,0,0,0.026145417,0,0.552788822,0,0,0.347360544,0,6.047061508,0,0.192248062,0.1854148,0.079853808,0.706866049,0.37345206,0.420947215,0.363498213,0.404676291,0.409008112,0.1407891,0.279594138,6.153225806,0.005780727,19.40014156,0,0.935379776,18.46476178,88.486849,0,4.7808763,0,117.1314693,7.17131445,398.31,0,0,7,16.73306705,0.002137405,150840,122227,75308,37262,0.00093584,0.685078958,0.000881566,0.731828088,0.000737483,0.227612888,0.000631604,0.191117562,8,5,13,17,12.16666667,6136.95085,1083502.909
762,4.80292E+11,4.80292E+11,48,29,171302,1,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,189.2405466,0,189.2405466,189.2405466,2212,241,204,0.568,0,0,89,0.43627451,115,0.56372549,746,209,323,214,0.280160858,1655,0,0,0,1564,91,0,0,0,2,91,1562,0,0,881,267,507,0.532326284,1.273511435,11.68882694,8.745483089,0,0,0,8.264613626,0.480869463,0,0,0,0.01056856,0.480869463,8.254045066,0,0,10.01899452,0,8.112745098,0.307206381,0.132306587,0.202252883,0.106854412,0.487465826,0.237753091,0.264686415,0.383976809,0.855960693,0.621407747,0.450755287,0.577385738,20.82160946,0,1.867477189,18.95413228,160.1415793,0,16.9096954,6.763878159,172.4788931,27.05551264,473.42,0,0,10,33.8193908,0.004520796,170750,145796,155209,84101,0.001059365,0.775505384,0.001051558,0.872946305,0.001519944,0.46910778,0.001425541,0.431355754,10,2,18,16,13.33333333,3514.13223,765846.5544
763,4.82016E+11,4.82016E+11,48,201,552602,2,288,"Houston-The Woodlands, TX",26420,"Houston-The Woodlands-Sugar Land, TX",6779104,2975382,2886903,485.267335,4.9800534,480.2872816,480.2872816,2041,884,769,0.615,0,0,159,0.206762029,610,0.793237971,1246,207,291,748,0.166131621,1163,127,124,698,153,61,127,124,698,78,61,44,31,0,199,177,787,0.1711092,1.840565082,4.249539969,2.42146741,0.264425074,0.258178812,1.453296864,0.318559341,0.127007319,0.264425074,0.258178812,1.453296864,0.162402801,0.127007319,0.091611837,0.064544703,0,4.262032493,0,1.512353706,0.750801162,0.750801162,0.690297409,0.645969943,0.7811336,0.835550078,0.832045194,0.747644035,0.725967541,0.96554587,1.071367154,0.931119965,17.82065122,0,5.387017144,12.43363408,57.75210184,0,7.995214837,18.65550129,18.65550129,21.3205729,-99999,0,0,-99999,-99999,-99999,221333,198843,-99999,-99999,0.000314409,0.404666963,0.000363543,0.588981206,-99999,-99999,-99999,-99999,18,13,10,1,8.833333333,7622.403059,1963849.948
764,4.80292E+11,4.80292E+11,48,29,191812,1,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,616.1248233,0,616.1248233,616.1248233,2814,765,765,0.582,12,0.015686275,84,0.109803922,669,0.874509804,1145,206,222,717,0.179912664,406,21,10,143,231,1,21,10,143,55,1,80,96,0,88,133,185,0.216748768,1.241631519,4.567256331,0.658957381,0.034084002,0.016230477,0.232095826,0.374924027,0.001623048,0.034084002,0.016230477,0.232095826,0.089267626,0.001623048,0.129843819,0.155812583,0,1.9005889,0,0.530718954,0.588788749,0.588788749,0.800958534,0.749524961,0.543565501,0.503674469,0.515094736,0.947198067,0.252173913,0.523533204,2.820197044,0.161993828,13.70012362,0,3.957299364,9.74282426,34.63921464,0,12.46500662,4.155002206,30.12376599,2.077501103,-99999,0,0,-99999,-99999,-99999,74153,65957,-99999,-99999,0.000460059,0.33678507,0.000475717,0.39491426,-99999,-99999,-99999,-99999,11,17,8,1,7.666666667,7492.504173,2493424.207
765,4.80397E+11,4.80397E+11,48,39,660702,2,288,"Houston-The Woodlands, TX",26420,"Houston-The Woodlands-Sugar Land, TX",6779104,2975382,2886903,2294.487821,12.1402701,2282.347551,2282.347551,10800,3760,3535,0.573,103,0.029137199,1048,0.296463932,2384,0.674398868,4869,713,1002,3154,0.14643664,414,26,43,74,271,0,26,43,74,98,0,11,162,0,99,147,168,0.239130435,1.647426571,4.731969937,0.181392181,0.011391779,0.018840251,0.032422757,0.118737394,0,0.011391779,0.018840251,0.032422757,0.042938246,0,0.004819599,0.070979549,0,1.828818752,0,0.117114569,0.717150778,0.617720057,0.849125299,0.731652352,0.273268578,0.314435189,0.338136602,0.04060826,0.073836276,0.156729131,11.76086957,2.12136E-05,13.17602728,0.580702623,2.477170338,10.11815432,46.75382587,0.560826067,7.010325833,4.2061955,47.9506287,5.8886737,-99999,0,0,-99999,-99999,-99999,174945,155295,-99999,-99999,0.000248514,0.319854978,0.000283925,0.459990225,-99999,-99999,-99999,-99999,4,17,9,1,6.833333333,13156.10821,9285667.819
766,4.80397E+11,4.80397E+11,48,39,660701,5,288,"Houston-The Woodlands, TX",26420,"Houston-The Woodlands-Sugar Land, TX",6779104,2975382,2886903,468.7039749,0,468.7039749,468.7039749,3451,1192,1126,0.612,0,0,117,0.103907638,1009,0.896092362,1691,294,341,1056,0.17386162,94,0,0,14,66,14,0,0,14,43,14,0,23,0,24,28,42,0.255319149,2.543183041,7.362856269,0.200553025,0,0,0.029869599,0.140813826,0.029869599,0,0,0.029869599,0.091742341,0.029869599,0,0.049071485,0,2.743736066,0,0.08348135,0.742318404,0.506711141,0.915713323,0.610475549,0.241173724,0.319463259,0.347883024,0.026554659,0.05303244,0.105322129,17.9893617,4.18421E-08,17.9902544,0,3.814697665,14.17555674,78.31774844,0,8.192804426,8.192804426,84.65897907,8.192804426,-99999,0,0,-99999,-99999,-99999,197628,176270,-99999,-99999,0.000280736,0.3613267,0.000322273,0.522119044,-99999,-99999,-99999,-99999,4,12,12,1,7,6349.697444,1896817.408
767,4.8022E+11,4.8022E+11,48,21,950400,3,,,12420,"Austin-Round Rock-Georgetown, TX",2058351,1004341,967584,659.4189672,28.4098283,631.0091389,612.00104,894,470,410,0.596,0,0,170,0.414634146,240,0.585365854,525,90,175,260,0.171428571,2034,13,185,13,1787,36,13,185,13,6,36,1749,32,0,311,513,1210,0.152900688,0.767972551,1.460781831,3.323523764,0.021241794,0.302287068,0.021241794,2.919929679,0.058823429,0.021241794,0.302287068,0.021241794,0.009803905,0.058823429,2.857838281,0.052287493,0,4.091496315,0,4.96097561,0.290653174,0.290653174,0.291051253,0.272361389,0.469720483,0.254789119,0.281493414,0.397727368,0.610655738,0.41031653,0.258112094,0.476214019,13.82466991,0,1.968773534,11.85589638,81.50297172,0,12.17098062,0,62.88339987,31.44169993,-99999,0,0,-99999,-99999,-99999,27540,24161,-99999,-99999,0.00023506,0.111235424,0.000267106,0.151465379,-99999,-99999,-99999,-99999,9,3,13,1,6.666666667,9905.389072,2668629.825
768,4.8022E+11,4.8022E+11,48,21,950700,1,,,12420,"Austin-Round Rock-Georgetown, TX",2058351,1004341,967584,367.9054603,17.966641,349.9388193,349.9388193,1112,470,418,0.566,10,0.023923445,64,0.153110048,344,0.822966507,408,92,130,186,0.225490196,425,0,4,0,414,7,0,4,0,6,7,351,57,0,99,110,216,0.232941176,1.343091918,3.177698325,1.214498011,0,0.01143057,0,1.183063945,0.020003497,0,0.01143057,0,0.017145854,0.020003497,1.003032475,0.162885616,0,2.557589929,0,1.016746411,0.124783807,0.0851782,0.372261357,0.288121368,0.549830115,0.367434569,0.409058568,0.521908801,0.553025374,0.979591837,0.96,0.960789439,17.96017957,2.465986035,1.712238081,13.78195546,93.90624357,7.31556449,5.486673367,3.657782245,64.01118928,43.89338694,-99999,0,0,-99999,-99999,-99999,4434,6647,-99999,-99999,3.78452E-05,0.017909146,7.34842E-05,0.041670062,-99999,-99999,-99999,-99999,12,3,14,1,7.5,7085.41404,1488891.107
769,4.80291E+11,4.80291E+11,48,29,111000,3,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,135.3312338,0,135.3312338,135.3312338,1124,675,529,0.765,29,0.054820416,278,0.525519849,222,0.419659735,379,104,138,137,0.274406332,1557,116,152,834,287,168,116,152,834,196,168,0,91,0,273,471,813,0.175337187,4.987762108,8.30554757,11.5051046,0.857156155,1.123170134,6.162657183,2.120722556,1.241398569,0.857156155,1.123170134,6.162657183,1.448298331,1.241398569,0,0.672424225,0,16.4928667,0,2.943289225,0.812057774,0.812057774,0.793687109,0.683883805,0.860477734,0.848728431,0.852769758,0.486654901,0.8384931,0.391528926,0.243416827,0.469267095,29.17872288,5.823435485,5.641034078,17.71425331,152.9450329,9.458274813,28.37482444,28.37482444,80.39533591,52.02051147,136.79,0,0,13,61.47878628,0.011565836,190042,146653,201197,128488,0.001179057,0.863125003,0.00105774,0.878077549,0.0019703,0.608103125,0.002177916,0.659017587,20,15,18,20,18.5,4123.885065,547677.4898
770,4.80291E+11,4.80291E+11,48,29,111000,1,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,70.6723297,0,70.6723297,70.6723297,1080,429,353,0.686,114,0.322946176,122,0.345609065,117,0.331444759,418,91,149,178,0.217703349,87,0,0,27,59,1,0,0,27,2,1,0,57,0,16,57,14,0.183908046,6.070268262,15.28179423,1.231033424,0,0,0.382044856,0.834838759,0.014149809,0,0,0.382044856,0.028299619,0.014149809,0,0.80653914,0,7.301301686,0,0.246458924,0.6169926,0.421162971,0.561375809,0.374250539,0.455359395,0.397884733,0.414037516,0.362005623,0.149100257,0.344554455,4.804597701,0.022268154,27.99208519,0,2.993578708,24.99850649,184.1693921,0,18.11175612,0,81.50290254,117.7264148,264.2,0,0,5.33,48.26783006,0.004935185,190526,147841,214154,145612,0.00118206,0.865323214,0.001066308,0.88519064,0.002097186,0.647264704,0.002468173,0.746846935,9,5,19,18,14.66666667,2155.417594,286005.9235
771,4.80291E+11,4.80291E+11,48,29,120400,6,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,112.1411459,0,112.1411459,107.96237,785,558,497,0.248,40,0.080482897,254,0.511066398,203,0.408450704,322,39,76,207,0.121118012,285,0,0,5,280,0,0,0,5,15,0,0,265,0,85,148,52,0.298245614,5.168467495,7.271051942,2.639808667,0,0,0.046312433,2.593496234,0,0,0,0.046312433,0.138937298,0,0,2.454558936,0,7.808276161,0,0.573440644,0.127418512,0.054876166,0.267204941,0.141169937,0.626357362,0.375323758,0.414511224,0.690122559,0.53271028,0.939044481,1.129824561,0.878249496,20.53718178,0,1.964907684,18.5722741,66.60748773,0,5.707093457,5.707093457,68.48512148,11.41418691,843.56,0,0,1,5.707093457,0.001273885,167779,130556,65026,17353,0.001040933,0.762011818,0.000941639,0.781697562,0.000636792,0.196536299,0.000294139,0.089003893,14,2,11,13,10.66666667,3097.839587,453831.0231
